title,writer,publisher,school,id_number,call_num,description,pubDate,img,catgory
세 가지 소원   작가가 아끼는 이야기 모음,박완서,마음산책,대덕소프트웨어마이스터고등학교,EM00010551,813.6 박65ㅅ c.3,작가 박완서가 공들여 쓴 짧은 이야기들을 한 권에 담았다. 등단 직후인 1970년대 초부터 썼던 '다이아몬드'부터 최근작 '세 가지 소원'까지 10편의 이야기가 수록되어 있다. 이 책에 수록된 10편의 이야기들은 모두 이웃집 할머니가 들려주는 옛날이야기처럼 다정하고 따뜻하게 느껴지는 작품들이다.,2009-02-20,https://image.aladin.co.kr/product/330/23/coversum/8960900524_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
세 가지 소원   작가가 아끼는 이야기 모음,박완서,마음산책,대덕소프트웨어마이스터고등학교,EM00009426,813.6 박65ㅅ,작가 박완서가 공들여 쓴 짧은 이야기들을 한 권에 담았다. 등단 직후인 1970년대 초부터 썼던 '다이아몬드'부터 최근작 '세 가지 소원'까지 10편의 이야기가 수록되어 있다. 이 책에 수록된 10편의 이야기들은 모두 이웃집 할머니가 들려주는 옛날이야기처럼 다정하고 따뜻하게 느껴지는 작품들이다.,2009-02-20,https://image.aladin.co.kr/product/330/23/coversum/8960900524_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
사랑후에 오는것들,츠지히토나리,소담,대덕소프트웨어마이스터고등학교,EM00009410,833.6 츠78ㅅ,"이세영, 사카구치 겐타로 주연 쿠팡플레이 오리지널 시리즈 사랑 후에 오는 것들 원작 소설. 공지영, 츠지 히토나리. 한일의 두 남녀 작가가 바다를 사이에 두고 남녀 주인공의 시선으로 써 내려간, 가슴 아프고 섬세한 사랑 이야기이다.",2024-08-15,https://image.aladin.co.kr/product/34536/29/coversum/k862932058_2.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
사랑후에 오는것들,츠지히토나리,소담,대덕소프트웨어마이스터고등학교,EM00010783,833.6 츠78ㅅ c.2,"이세영, 사카구치 겐타로 주연 쿠팡플레이 오리지널 시리즈 사랑 후에 오는 것들 원작 소설. 공지영, 츠지 히토나리. 한일의 두 남녀 작가가 바다를 사이에 두고 남녀 주인공의 시선으로 써 내려간, 가슴 아프고 섬세한 사랑 이야기이다.",2024-08-15,https://image.aladin.co.kr/product/34536/29/coversum/k862932058_2.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
엄마의 말뚝,박완서,세계사,대덕소프트웨어마이스터고등학교,EM00009512,813.6 박65ㅇ,"한국 현대 소설의 대표 단편작을 뽑아 한국어.영어로 동시 수록한 '바이링궐 에디션'. 엄마의 말뚝 연작은 한 소녀의 성장 과정을 그린 성장소설이면서, 한국 사회가 걸어온 지난 시절을 충실하게 재현한 사실주의의 성격을 동시에 지니고 있다.",2012-07-25,https://image.aladin.co.kr/product/1849/71/coversum/8994006214_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
엄마를 부탁해,신경숙,창비,대덕소프트웨어마이스터고등학교,EM00009510,813.6 신14ㅇ c.2,"2011년 맨 아시아 문학상 수상작으로, 신경숙의 8번째 장편소설이다. 2007년 겨울부터 2008년 여름까지「창작과비평」에 연재된 작품이다. 지하철역에서 아버지의 손을 놓치고 실종된 어머니의 흔적을 추적하면서 기억을 복원하는 과정을 그렸다. 각 장은 전단지를 붙이고 광고를 내면서 엄마를 찾아 헤매는 자식들과 남편, 엄마의 시선으로 전개된다.",2008-10-24,https://image.aladin.co.kr/product/272/78/coversum/8936433679_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
외규장각 도서의 비밀  1 1,조완선,Human & Books,대덕소프트웨어마이스터고등학교,EM00009529,813.6 조65ㅇ v.1,외규장각도서를 둘러싼 미스터리를 다룬 역사추리소설. 1866년 로즈제독이 이끄는 프랑스 함대가 강화도를 공격한다. 그들은 외규장각을 불태우고 우리의 귀중한 도서를 약탈해가고. 그로부터 약 100년의 시간이 흐른 뒤 프랑스 국립도서관에서 일하던 박병선 박사가  직지심체요절를 발견해 구텐베르크보다 우리의 금속인쇄술이 더 오래되었음을 밝힌다.,2008-06-02,https://image.aladin.co.kr/product/216/91/coversum/8960780375_1.jpg,국내도서>소설/시/희곡>추리/미스터리소설>한국 추리/미스터리소설
적벽대전 2,스제펑,북스토리,대덕소프트웨어마이스터고등학교,EM00009578,823.7 스74ㅈ v.2,"영화 [적벽대전]의 원작소설. 삼국지의 적벽대전에 예술적 픽션을 가미하여 파란만장하고 극적인 상황을 재창조했다. 영웅의 기개로 전쟁을 승리로 이끄는 주유, 신중함으로 빠르게 행동하는 손권, 추진력과 카리스마를 갖춘 조조, 지략으로 하늘을 움직이는 제갈량 등 난세의 영웅들의 세기의 지략 대결을 담았다.",2009-02-01,https://image.aladin.co.kr/product/310/79/coversum/8993480117_1.jpg,국내도서>소설/시/희곡>중국소설
칼,이외수,해냄출판사,대덕소프트웨어마이스터고등학교,EM00009638,813.6 이65ㅋ,"1982년 이외수가 '죽기 전 마지막 작품'이라는 생각으로 그로서는 드물게도 1년이라는 최단기간 만에 완성해 낸 장편소설로, 부조리한 현실에서 연약한 인간이 어떻게 정신을 무장해야 하는가를 속도감 있는 사건전개로 풀어냈다.",2014-07-30,https://image.aladin.co.kr/product/4429/80/coversum/8965744512_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
화씨 451,레이 브래드버리,황금가지,대덕소프트웨어마이스터고등학교,EM00009692,843 브293ㅎ,미국 국립 도서 재단으로부터 미국 문학 공헌 훈장을 받은 환상 문학의 거장 레이 브래드버리의 대표작. <화성 연대기>와 함께 브래드버리의 대표작으로 평가받는 <화씨 451>은 과학 기술 발달 이면의 퇴색해 가는 정신문화를 되살리려는 사람들의 이야기를 다룬 디스토피아적 미래 소설이다.,2009-03-04,https://image.aladin.co.kr/product/342/9/coversum/8982739084_1.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
댓글부대,장강명,은행나무,대덕소프트웨어마이스터고등학교,EM00019182,813.7 장12ㄷ c.2,"제3회 제주4.3평화문학상 수상작 장강명 장편소설. 그간 표백, 한국이 싫어서 등 사회성 짙은 소설을 써온 장강명의 소설 댓글부대는 이전 작품들보다 훨씬 더 강력한 목소리로 부박한 현실에 정면 돌파를 시도한 소설이다.",2015-11-30,https://image.aladin.co.kr/product/7073/45/coversum/s902939394_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
구르미 그린 달빛 5  홍운탁월      ,윤이수,열림원,대덕소프트웨어마이스터고등학교,EM00019314,813.6 윤68ㄱ v.5,"전 5권으로 구성된 장편소설이며, 조선시대의 역사적 배경 위에 써 내려간 픽션이다. 저자 윤이수는 '작가의 말'에서, 지난 2013년 봄날 창덕궁을 찾았다가 차마 못 다한 생이 서러운 효명 세자(본명 이영)를 만나 그의 이야기를 쓰기 시작했다고 고백한다.",2015-05-27,https://image.aladin.co.kr/product/5995/26/coversum/8970638733_2.jpg,국내도서>소설/시/희곡>로맨스소설>한국 로맨스소설
나미야 잡화점의 기적,히가시노게이고,현대문학,대덕소프트웨어마이스터고등학교,IT00009887,833.6 히12ㄴ c.7,히가시노 게이고의 가장 경이로운 대표작 『나미야 잡화점의 기적』이 국내 출간 10주년을 맞아 무선 보급판으로 발간된다. 초판 표지의 감동을 그대로 담아낸 무선판은 다소 무게감 있었던 양장판과 다르게 누구나 가볍게 들고 다니며 읽을 수 있도록 했다.,2022-12-19,https://image.aladin.co.kr/product/30768/99/coversum/k252830652_2.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
 1988 이상문학상 수상작품집 제12회,임철우,문학사상사,대덕소프트웨어마이스터고등학교,EM00005210,810.82 문91ㅇ,"좌익과 우익의 열병을 앓고 있는 시대의 고통을 추적한 「붉은 방」외에 추천 우수작 「지빠귀 둥지 속의 뻐꾸기」(전상국), 「꿈꾸는 시계」(문수태), 「혼잣말」(최수철, 「고산 지대」(이승우)이 함께 실려 있다.",2001-08-30,https://image.aladin.co.kr/product/6/47/coversum/8970126600_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
천지간,윤대녕,문학사상사,대덕소프트웨어마이스터고등학교,EM00005269,810.82 이52 v.20,제20회 이상문학상 수상작품집. 윤대녕의 <천지간> 등을 수록했다. 윤대녕의 작품은 그간의 윤대녕 소설과는 분명하게 차이를 보인다．'존재로부터 인간으로'라고도 말해질 수 있을 그 차이와 변화는 본질과 현실，존재와 현존을 대립적 의미망으로 놓고 각 쌍의 후자에 비해 전자를 우위에 놓던 작가적 태도를 그가 재고하기 시작했음을 알게 한다.,1996-05-01,https://image.aladin.co.kr/product/19/4/coversum/8970122044_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
아내의 상자 22,은희경,문학사상사,대덕소프트웨어마이스터고등학교,EM00005271,810.82 이52 v.22 c.2,"1998년 제22회 이상문학상 수상작. 교외카페에 앉아, 휴대전화로 집에 전화해서 숙제 안 한다고 아이들을 야단치고，읽은 책 이야기도 하고，헬스클럽이나 귀고리에 관한 이야기도 하고, 누구는 상가시세가 올라서 돈을 벌었다，아무개 교수의 교양강좌가 좋더라，듣고 울었다，등등의 얘기를 하면서 시간을 보내는 나이든 여자들을 보면서 ` 뿌리없이 떠도는 것들의 서글픔`을 느껴 썼다는 소설이다.",1998-01-25,https://image.aladin.co.kr/product/19/84/coversum/8970122842_3.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
 소설 목민심서 4,황인경,삼진기획,대덕소프트웨어마이스터고등학교,EM00005283,813.6 황69ㅁ v.4 c.2,,2000-05-20,https://image.aladin.co.kr/product/23/40/coversum/8972081272_1.gif,국내도서>소설/시/희곡>역사소설>한국 역사소설
 소설 목민심서 3,황인경,삼진기획,대덕소프트웨어마이스터고등학교,EM00005285,813.6 황69ㅁ v.3 c.2,,2000-05-20,https://image.aladin.co.kr/product/23/40/coversum/8972081264_1.gif,국내도서>소설/시/희곡>역사소설>한국 역사소설
새들은 제 이름을 부르며 운다 1 1,김형경,민예당,대덕소프트웨어마이스터고등학교,EM00005312,813.6 김94ㅅ v.1,"김형경의 첫 장편소설이자 1993년 제1회 국민일보 문학상을 수상한 새들은 제 이름을 부르며 운다는 정치적으로 암울했던 80년대를 거쳐, 급격하게 변화한 환경과 자기 한계에 부딪힌 젊은이들의 이야기를 그린 작품이다.",2012-10-19,https://image.aladin.co.kr/product/2047/59/coversum/8998280019_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
가면을 가리키며 걷기,김연수,세계사,대덕소프트웨어마이스터고등학교,EM00005316,813.6 김64ㄱ,"제3회 작가세계 문학상 수상작. 70년대생 신예로 역사와 반역사, 허구와 현실, 등장인물과 작가의 벽이 무너지고, 이야기는 뒤로 숨고 작가의 의도가 전면에 나타나는 등 새로운 소설미학을 과감히 펼쳐 보이는 `환상소설`이다....",1994-03-01,https://image.aladin.co.kr/product/0/30/coversum/8933800522_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
어둠의 저편,무라카미 하루키,문학사상,대덕소프트웨어마이스터고등학교,EM00005359,833.6 하296ㅇ,"무라카미 하루키의 최신작 <어둠의 저편>이 출간됐다. <해변의 카프카> 이후 2년 만에 발표한 장편소설로, 데뷔 25주년을 기념하는 뜻깊은 작품이다. 기존 작품들과는 크게 다른 소설적 구조와 주제, 분위기를 보여주어, 하루키 문학의 전환점이 되는 작품이라 평가받는다.",2005-05-26,https://image.aladin.co.kr/product/56/62/coversum/8970126686_2.jpg,국내도서>소설/시/희곡>일본소설>1950년대 이후 일본소설
삼대,염상섭,소담출판사,대덕소프트웨어마이스터고등학교,EM00005501,813.6 염52ㅅ c.2,우리 문학사의 주옥같은 작품을 한자리에 모은 한국문학전집이 발간되었다. 책은 그 세 번째로 한국 근대 장편소설의 대표작으로 꼽히는 염상섭의 <삼대>. 1930년대 서울의 중산층 가족사를 통해 들여다본 우리 근대의 자화상을 담은 작품이다.,2004-12-03,https://image.aladin.co.kr/product/53/3/coversum/8932015554_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
왕건 2  왕조 창업 2,신봉승,해냄,대덕소프트웨어마이스터고등학교,EM00005585,813.6 신45ㅇ v.2,,,,
모차르트 1  대마법사,크리스티앙 자크,문학동네,대덕소프트웨어마이스터고등학교,EM00003371,863 자828ㅁ v.1 c.2,"<람세스>의 작가 크리스티앙 자크가 모차르트 탄생 250주년에 발표한 4부작 전기소설. 인류 역사상 가장 위대한 천재이자 음악가로 꼽히는 모차르트를 '고대 이집트 비전의 명맥을 이어간 비범한 신비주의 예술가'로 설정, 그의 프리메이슨적 면모를 조망한다.",2007-03-09,https://image.aladin.co.kr/product/88/98/coversum/8954602673_1.jpg,국내도서>소설/시/희곡>프랑스소설
달콤한 나의 도시,정이현,문학과 지성사,대덕소프트웨어마이스터고등학교,EM00009303,813.6 정68ㄷ c.2,"소설가 정이현이 등단 이후 첫 장편소설. 직장생활 7년차, 서른한 살 '오은수'를 중심으로, 도시에 거주하는 미혼 여성들의 일과 연애, 친구와 가족, 그리고 결혼에 대한 이야기가 감각적인 필치로 그려진다. 「조선일보」에 연재되었던 작품을 묶은 것으로 권신아의 삽화를 함께 실었으며, 2008년 현재 동명 드라마가 SBS TV에서 방영 중이다.",2006-07-24,https://image.aladin.co.kr/product/67/39/coversum/8932017158_3.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
